nTraces,pv_mean,pv_std,load_mean,load_std,sol,time,memory
48,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,404.33,36.83,88.28
48,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,376.41,39.66,88.14
48,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,418.79,35.17,88.16
48,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,420.08,37.11,88.32
48,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,423.88,35.32,88.25
48,276.153125,283.889522215188,332.0708333333334,175.54242181774435,473.14,35.61,88.16
48,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,426.2,36.84,88.25
48,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,441.6,42.25,88.23
48,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,42.6,88.35
48,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,339.02,35.18,88.27
48,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,348.61,35.91,88.22
48,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,363.37,34.82,88.18
48,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,400.35,37.35,88.15
48,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,397.05,35.3,88.19
48,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.03,35.48,88.19
48,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,428.46,35.35,88.2
48,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.98,34.31,88.25
48,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,34.6,88.26
49,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,339.57,34.91,88.4
49,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,345.93,35.88,88.3
49,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,371.55,36.57,88.35
49,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,355.28,35.92,88.22
49,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,389.09,36.15,88.29
49,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,390.95,37.19,88.38
49,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,332.24,36.67,88.45
49,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,425.03,34.99,88.36
49,277.45,278.03394576921715,328.87708333333336,168.0694836959595,338.1,34.88,88.3
49,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,339.57,35.75,88.35
49,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,437.28,36.17,88.33
49,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,363.9,35.69,88.4
49,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,405.09,35.71,88.34
49,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,373.0,35.32,88.31
49,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,414.19,35.3,88.49
49,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,418.73,36.13,88.26
49,275.7604166666667,285.176073344451,328.30625,172.74973999769387,421.63,35.24,88.28
49,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,468.28,37.83,88.3
49,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,421.55,37.35,88.32
49,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,437.28,36.75,88.32
49,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.91,39.44,88.36
49,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,347.89,36.29,88.3
49,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,357.43,36.3,88.29
49,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,353.62,37.25,88.39
49,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,386.27,38.44,88.28
49,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,386.78,36.65,88.37
49,267.109375,276.2262444831701,318.009375,167.33250398914146,330.67,36.26,88.22
49,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,422.83,37.47,88.32
49,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,323.2,37.03,88.33
49,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.91,38.94,88.35
49,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,397.72,36.31,88.29
49,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,351.43,40.54,88.29
49,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,345.6,36.92,88.25
49,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,414.54,35.14,88.49
49,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,400.34,34.8,88.29
49,273.9302083333334,282.16652372010736,327.715625,174.36068598844,421.1,35.17,88.45
49,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,379.97,34.77,88.33
49,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,407.14,35.03,88.4
49,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,400.93,34.73,88.37
49,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,397.72,35.65,88.28
49,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,39.11,88.27
49,262.66770833333334,270.722787757911,310.025,159.83073859555302,377.0,39.16,88.39
49,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,366.56,34.63,88.46
49,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,348.63,34.97,88.25
49,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,374.49,34.98,88.36
49,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,394.45,34.87,88.41
49,264.95,273.9898732161464,315.43541666666664,165.98518318610968,336.11,34.73,88.33
49,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,430.4,35.03,88.33
49,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.8,37.31,88.43
49,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,36.69,88.33
49,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,34.32,88.28
49,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,339.02,34.94,88.33
49,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,348.61,38.05,88.29
49,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,363.37,34.99,88.28
49,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,400.35,35.58,88.23
49,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,397.05,35.29,88.31
49,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.03,36.14,88.29
49,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,428.46,36.73,88.32
49,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.98,35.09,88.35
49,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,34.71,88.29
49,273.975,282.96677734909684,321.0885416666667,172.01928965828202,408.13,35.16,88.31
49,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,353.22,35.19,88.31
49,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,349.44,35.02,88.39
49,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,376.15,35.67,88.31
49,273.809375,280.5631958958196,324.81875,169.09394597413643,404.28,35.17,88.28
49,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,425.53,35.21,88.37
49,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,387.68,34.48,88.29
49,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,414.51,34.56,88.26
49,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,412.52,34.07,88.34
49,273.975,282.96677734909684,321.0885416666667,172.01928965828202,408.13,34.5,88.41
49,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,35.43,88.37
49,262.66770833333334,270.722787757911,310.025,159.83073859555302,377.0,36.31,88.43
49,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,366.56,34.8,88.37
49,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,348.63,35.41,88.26
49,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,374.49,38.72,88.33
49,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,394.45,36.81,88.41
49,264.95,273.9898732161464,315.43541666666664,165.98518318610968,336.11,34.93,88.29
49,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,430.4,34.5,88.29
49,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.8,36.25,88.36
49,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,35.66,88.44
49,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,441.6,35.69,88.42
49,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,370.61,36.65,88.33
49,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,404.33,35.63,88.36
49,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,376.41,34.41,88.24
49,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,418.79,34.62,88.24
49,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,420.08,34.91,88.36
49,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,423.88,34.78,88.28
49,276.153125,283.889522215188,332.0708333333334,175.54242181774435,473.14,37.6,88.36
49,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,426.2,38.14,88.31
49,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,441.6,35.1,88.28
49,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,37.48,88.31
49,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,339.02,36.75,88.36
49,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,348.61,35.15,88.36
49,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,363.37,35.83,88.21
49,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,400.35,35.85,88.28
49,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,397.05,35.64,88.41
49,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.03,37.35,88.26
49,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,428.46,35.44,88.36
49,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.98,35.04,88.28
49,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,35.51,88.21
50,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,339.57,35.09,88.43
50,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,345.93,35.37,88.45
50,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,371.55,35.15,88.36
50,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,355.28,35.45,88.38
50,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,389.09,35.37,88.42
50,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,390.95,35.81,88.48
50,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,332.24,35.57,88.46
50,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,425.03,36.05,88.41
50,277.45,278.03394576921715,328.87708333333336,168.0694836959595,338.1,35.64,88.43
50,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,339.57,35.73,88.43
50,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,437.28,36.36,88.48
50,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,363.9,36.05,88.47
50,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,405.09,36.09,88.38
50,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,373.0,37.48,88.43
50,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,414.19,36.6,88.39
50,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,418.73,36.05,88.42
50,275.7604166666667,285.176073344451,328.30625,172.74973999769387,421.63,36.41,88.45
50,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,468.28,35.41,88.42
50,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,421.55,35.03,88.42
50,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,437.28,35.28,88.45
50,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.91,35.97,88.39
50,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,347.89,37.93,88.42
50,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,357.43,36.56,88.44
50,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,353.62,34.9,88.41
50,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,386.27,35.21,88.49
50,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,386.78,35.0,88.46
50,267.109375,276.2262444831701,318.009375,167.33250398914146,330.67,35.07,88.46
50,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,422.83,35.04,88.44
50,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,323.2,34.86,88.37
50,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.91,39.15,88.5
50,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,397.72,35.0,88.38
50,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,351.43,35.18,88.4
50,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,345.6,34.75,88.41
50,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,414.54,35.51,88.43
50,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,400.34,36.7,88.47
50,273.9302083333334,282.16652372010736,327.715625,174.36068598844,421.1,35.99,88.43
50,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,379.97,36.45,88.5
50,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,407.14,36.62,88.42
50,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,400.93,36.67,88.42
50,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,397.72,36.96,88.37
50,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,35.2,88.46
50,262.66770833333334,270.722787757911,310.025,159.83073859555302,377.0,34.96,88.51
50,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,366.56,36.03,88.48
50,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,348.63,35.45,88.52
50,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,374.49,34.93,88.37
50,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,394.45,36.22,88.46
50,264.95,273.9898732161464,315.43541666666664,165.98518318610968,336.11,36.37,88.41
50,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,430.4,35.52,88.5
50,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.8,35.53,88.31
50,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,35.3,88.46
50,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,43.8,88.43
50,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,339.02,35.66,88.45
50,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,348.61,35.4,88.41
50,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,363.37,35.65,88.33
50,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,400.35,34.68,88.32
50,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,397.05,36.48,88.43
50,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.03,35.93,88.51
50,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,428.46,35.86,88.39
50,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.98,37.93,88.56
50,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,36.0,88.49
50,273.975,282.96677734909684,321.0885416666667,172.01928965828202,408.13,36.25,88.53
50,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,353.22,34.85,88.4
50,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,349.44,36.4,88.39
50,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,376.15,35.89,88.56
50,273.809375,280.5631958958196,324.81875,169.09394597413643,404.28,35.02,88.49
50,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,425.53,35.36,88.48
50,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,387.68,35.78,88.45
50,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,414.51,38.11,88.46
50,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,412.52,35.75,88.53
50,273.975,282.96677734909684,321.0885416666667,172.01928965828202,408.13,35.58,88.37
50,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,35.82,88.44
50,262.66770833333334,270.722787757911,310.025,159.83073859555302,377.0,35.15,88.47
50,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,366.56,35.85,88.41
50,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,348.63,35.43,88.48
50,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,374.49,36.01,88.48
50,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,394.45,37.16,88.34
50,264.95,273.9898732161464,315.43541666666664,165.98518318610968,336.11,36.0,88.5
50,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,430.4,35.34,88.4
50,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.8,35.12,88.34
50,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,35.61,88.44
50,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,441.6,36.64,88.47
50,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,370.61,40.33,88.42
50,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,404.33,35.57,88.42
50,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,376.41,34.93,88.38
50,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,418.79,35.49,88.37
50,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,420.08,35.19,88.55
50,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,423.88,39.38,88.34
50,276.153125,283.889522215188,332.0708333333334,175.54242181774435,473.14,35.19,88.41
50,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,426.2,35.09,88.46
50,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,441.6,35.04,88.45
50,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,35.36,88.45
50,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,339.02,35.28,88.44
50,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,348.61,36.43,88.47
50,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,363.37,35.02,88.34
50,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,400.35,34.98,88.47
50,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,397.05,34.84,88.39
50,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.03,34.85,88.29
50,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,428.46,35.22,88.44
50,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.98,35.39,88.44
50,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,35.14,88.46
51,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,339.57,37.29,86.03
51,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,345.93,39.16,86.03
51,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,371.55,35.9,85.95
51,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,355.28,35.52,86.01
51,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,389.09,38.7,85.98
51,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,390.95,36.11,86.0
51,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,332.24,36.03,86.01
51,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,425.03,36.38,85.99
51,277.45,278.03394576921715,328.87708333333336,168.0694836959595,338.1,39.46,86.02
51,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,339.57,37.69,86.07
51,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,437.28,37.85,85.92
51,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,363.9,36.43,85.98
51,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,405.09,36.55,86.0
51,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,373.0,35.95,85.89
51,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,414.19,35.78,85.97
51,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,418.73,35.68,86.01
51,275.7604166666667,285.176073344451,328.30625,172.74973999769387,421.63,35.53,85.96
51,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,468.28,35.42,85.98
51,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,421.55,36.24,86.04
51,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,437.28,35.76,85.98
51,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.91,36.17,86.03
51,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,347.89,36.03,86.02
51,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,357.43,35.64,85.96
51,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,353.62,35.63,85.97
51,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,386.27,35.7,85.89
51,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,386.78,35.6,86.04
51,267.109375,276.2262444831701,318.009375,167.33250398914146,330.67,35.86,86.08
51,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,422.83,35.58,86.06
51,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,323.2,35.42,86.01
51,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.91,35.61,85.94
51,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,397.72,35.62,86.0
51,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,351.43,35.77,85.93
51,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,345.6,36.16,86.04
51,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,414.54,35.73,85.96
51,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,400.34,35.58,85.94
51,273.9302083333334,282.16652372010736,327.715625,174.36068598844,421.1,37.06,86.07
51,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,379.97,35.51,86.0
51,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,407.14,35.86,86.03
51,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,400.93,36.08,86.0
51,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,397.72,36.13,86.03
51,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,36.22,85.9
51,262.66770833333334,270.722787757911,310.025,159.83073859555302,377.0,36.93,86.05
51,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,366.56,36.59,86.14
51,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,348.63,35.67,85.96
51,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,374.49,35.89,85.92
51,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,394.45,36.45,86.04
51,264.95,273.9898732161464,315.43541666666664,165.98518318610968,336.11,35.57,85.92
51,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,430.4,35.67,85.98
51,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.8,37.97,86.05
51,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,35.96,85.97
51,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,36.15,86.05
51,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,339.02,36.18,86.06
51,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,348.61,37.08,86.02
51,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,363.37,37.68,86.0
51,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,400.35,36.8,85.93
51,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,397.05,36.62,86.02
51,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.03,36.23,85.95
51,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,428.46,35.83,86.02
51,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.98,35.8,86.0
51,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,35.77,86.02
51,273.975,282.96677734909684,321.0885416666667,172.01928965828202,408.13,36.32,86.0
51,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,353.22,36.86,86.04
51,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,349.44,37.63,85.96
51,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,376.15,35.85,85.96
51,273.809375,280.5631958958196,324.81875,169.09394597413643,404.28,37.64,86.2
51,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,425.53,37.04,86.03
51,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,387.68,36.23,86.0
51,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,414.51,36.03,85.98
51,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,412.52,35.9,86.02
51,273.975,282.96677734909684,321.0885416666667,172.01928965828202,408.13,37.62,86.0
51,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,37.5,86.09
51,262.66770833333334,270.722787757911,310.025,159.83073859555302,377.0,38.27,86.08
51,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,366.56,35.62,86.09
51,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,348.63,35.6,85.96
51,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,374.49,37.15,85.97
51,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,394.45,36.51,86.05
51,264.95,273.9898732161464,315.43541666666664,165.98518318610968,336.11,35.65,85.94
51,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,430.4,35.41,86.0
51,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.8,35.95,86.06
51,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,321.36,35.52,86.14
51,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,441.6,35.93,86.07
51,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,370.61,36.16,86.03
51,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,404.33,36.12,85.95
51,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,376.41,35.83,85.9
51,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,418.79,35.49,86.08
51,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,420.08,35.91,86.1
51,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,423.88,35.59,85.92
51,276.153125,283.889522215188,332.0708333333334,175.54242181774435,473.14,35.71,85.99
51,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,426.2,35.54,85.94
51,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,441.6,35.76,86.01
51,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,35.5,85.93
51,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,339.02,35.57,85.93
51,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,348.61,35.61,86.08
51,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,363.37,35.56,85.92
